Energy,Count
530.4326120691544, 354526.81438153656
530.4449208818539, 365084.0830339829
530.4572296945536, 375641.351686429
530.4695385072531, 386198.6203388751
530.4818473199527, 396755.88899132144
530.4941561326524, 407313.15764376754
530.5064649453519, 417870.4262962139
530.5187737580516, 428427.69494866
530.5310825707511, 438984.9636011061
530.5433913834507, 449542.2322535524
530.5557001961504, 460099.5009059985
530.5680090088499, 470656.76955844485
530.5803178215496, 481214.03821089095
531.3728685948182, 494117.3665638808
531.3851774075177, 504674.6352163269
531.6243786676466, 309717.074101154
531.784529997327, 180331.88161617448
531.7961549870988, 190302.6353434848
531.8084637997985, 200859.90399593092
531.820772612498, 211417.17264837725
531.8330814251976, 221974.44130082335
531.8453902378972, 232531.7099532697
531.8576990505968, 243088.9786057158
531.8700078632965, 253646.2472581619
531.882316675996, 264203.5159106082
531.8946254886956, 274760.78456305433
531.9069343013952, 285318.05321550067
531.9192431140948, 295875.32186794677
533.8448884786544, 169188.09803859238
534.0654213728556, 136050.00476841396
534.0767044511634, 145727.5010331564
534.0890132638631, 156284.7696856025
535.3465636280055, 123439.93387799221
537.9293628261379, 115815.2398512254
540.27316591102, 125492.73611596785
542.6231234022517, 140448.86670693336
544.1924970214508, 152765.68013478722
545.7618706406496, 165082.4935626411
546.2959363472268, 178572.33684076671
547.9056555191631, 225493.53085163888
548.1251626789725, 191475.66519375658
548.1374714916722, 202032.93384620268
548.1497803043718, 212590.202498649
549.7345399394452, 238103.60174206062
549.7458230177532, 247781.09800680284
550.5356384993108, 258338.36665924918
550.5479473120104, 268895.6353116953
553.6230990181269, 238983.3741297645
553.6323306276516, 246901.32561909896
557.9795981262716, 241094.82786025363
560.3949974716897, 267722.6054614235
560.8969235006623, 253646.2472581619
562.2279848295383, 283851.7659026608
563.7994099175205, 297928.1241059224
563.8106929958285, 307605.62037066463
563.8230018085281, 318162.88902311097
565.1749197367008, 366257.11288425466
565.3944268965103, 332239.24722637236
565.4067357092098, 342796.5158788187
565.4190445219094, 353353.7845312648
566.1657791590185, 326960.6129001493
566.87216824339, 488252.21731252177
567.0048298913745, 379746.9561623803
567.017138704074, 390304.2248148266
567.0294475167736, 400861.4934672727
567.0417563294732, 411418.7621197188
567.0540651421728, 421976.03077216516
567.0663739548725, 432533.29942461126
567.078682767572, 443090.5680770576
567.0909915802716, 453647.8367295037
567.1033003929712, 464205.1053819498
567.1156092056708, 474762.37403439614
568.0059466576084, 571537.3366818195
568.0182554703081, 582094.6053342657
568.0305642830077, 592651.873986712
568.0428730957073, 603209.1426391582
568.0551819084069, 613766.4112916044
568.0674907211064, 624323.6799440505
568.0797995338061, 634880.9485964967
568.494196228026, 545730.67997584
568.701394575136, 501155.5456655116
568.7137033878355, 511712.81431795773
568.7260122005351, 522270.08297040407
568.7383210132347, 532827.3516228502
569.5465997138417, 559220.5232539657
569.6525922676439, 650130.3366500301
569.6649010803434, 660687.6053024763
569.677209893043, 671244.8739549224
570.4697606663117, 684148.2023079123
570.4820694790112, 694705.4709603585
571.111870395474, 568018.2471310042
571.1241792081736, 578575.5157834503
571.1364880208732, 589132.7844358966
571.1487968335729, 599690.0530883428
571.1611056462724, 610247.321740789
571.173414458972, 620804.5903932352
571.1857232716716, 631361.8590456813
571.1980320843712, 641919.1276981275
573.1660744704517, 551595.8292271988
573.4095154327326, 538105.9859490732
574.6896319534909, 524616.1426709476
575.668182563109, 474762.37403439614
575.7057928241355, 507020.6949168707
575.7153663451242, 515231.90386877325
576.4559465758833, 483560.0979114347
576.468255388583, 494117.3665638808
577.732643982003, 467137.68000762933
577.9637761315842, 443090.5680770576
577.9760849442838, 453647.8367295037
579.2438926523425, 429600.724798932
580.2593697000594, 411418.7621197188
580.2696270439758, 420216.4859967574
581.0225160874346, 399101.94869186496
581.7890815894485, 389717.7098896906
583.3278541326305, 375787.98041771306
586.4235205265795, 363471.1669898592
591.0767645942238, 353353.7845312648
595.7294957946723, 342796.5158788187
600.3849622868319, 334585.3069269161
605.0397449560636, 325787.58304987755
609.6986305628619, 320508.9487236545
614.36367057601, 320508.9487236545
619.0331554381885, 324321.2957370379
622.1580552622993, 337077.9953587437
625.2795359717711, 346902.12035477
626.8451485648674, 355993.10169437644
627.6318868432502, 363911.05318371113
627.6441956559497, 374468.32183615724
629.9921016783983, 387664.907651715
634.6627832307003, 392503.6557840861
637.0122278547364, 407019.90018119966
638.5846786771101, 421976.03077216516
638.5969874898097, 432533.29942461126
638.6092963025093, 443090.5680770576
638.6216051152089, 453647.8367295037
640.2032875471074, 476521.9188098039
640.2155963598069, 487079.18746225
640.447412332316, 463618.59045681404
641.5305878498809, 503501.60536605516
642.5583737102974, 495876.9113392886
645.6684003857293, 495876.9113392886
645.6786577296457, 504674.6352163269
646.4684732112033, 515231.90386877325
647.8190234935205, 562153.0978796452
648.0501556431019, 538105.9859490732
648.0624644558014, 548663.2546015196
648.2949642512382, 525789.1725212194
650.0646979882696, 598810.2807006389
650.4271241399799, 576229.4560829068
650.4394329526796, 586786.7247353529
652.7254530001663, 546903.7098261118
652.7377618128659, 557460.9784785579
652.7500706255655, 568018.2471310042
653.4875736531498, 533707.124010554
655.0292524437746, 522270.08297040407
655.3238433610517, 508193.72476714244
659.6655718939569, 497636.4561146961
661.2036606142109, 483120.2117175828
662.7468780064232, 473002.8292589884
664.6009954927396, 462797.4695616239
668.9436813777437, 453061.3218043677
673.5991478699032, 444850.1128524651
678.2532467162072, 435465.8740502908
682.913499968861, 431360.2695743395
687.5799076278646, 432533.29942461126
688.3676716406388, 441331.02330164984
691.7409701432568, 444850.1128524651
694.2102547353819, 451008.51956639206
698.4957730236257, 458926.47105572675
703.1683350889791, 465378.13523222157
707.8412390657963, 472123.0568712845
710.2014539009444, 495876.9113392886
710.4462625090811, 483560.0979114347
711.783136332843, 518750.99341958854
711.7954451455427, 529308.2620720349
712.0272611180518, 505847.6650665987
713.3627672959583, 539865.530724481
713.3750761086578, 550422.7993769271
715.7178534591482, 559220.5232539657
718.8374536555689, 567431.7322058682
719.625901491271, 576815.9710080426
723.5113833667777, 575056.426232635
725.0494720870317, 560540.1818355215
728.1430870121977, 546463.8236322599
731.2399500962705, 535173.4113233939
735.8919974737913, 524029.6277458116
738.9903991594514, 514058.8740185015
743.645865651611, 505847.6650665987
748.3061189042647, 501742.0605906476
752.9684236257018, 499396.00089010387
754.9173189698049, 503794.86282862304
759.1973666746267, 507020.6949168707
763.8528331667862, 498809.48596496787
768.904746001312, 497196.56992084417
773.1774426096604, 494117.3665638808
777.8335929247476, 486492.672537114
782.4870079481238, 476521.9188098039
787.1438420861389, 469483.7397081731
791.8034115158649, 464791.6203070858
796.4616132997354, 458926.47105572675
801.119815083606, 453061.3218043677
805.7800683362598, 448955.71732841665
810.4423730576968, 446609.6576278729
815.1019424874229, 441917.53822678584
819.7621957400767, 437811.9337508343
824.4217651698027, 433119.81434974726
829.083386068312, 430187.23972406774
833.7422716751103, 424908.60539784445
838.4018411048362, 420216.4859967574
843.06209435749, 416110.8815208061
847.7237152559993, 413178.3068951266
852.3846523315809, 409659.2173443113
857.0462732300902, 406726.6427186318
861.706526482744, 402621.0382426805
866.3674635583255, 399101.94869186496
871.0290844568349, 396169.3740661857
875.6900215324164, 392650.28451537015
880.3523262538534, 390304.2248148266
885.0132633294351, 386785.1352640111
889.6742004050166, 383266.0457131958
894.3378727723092, 382093.01586292405
899.0001774937463, 379746.9561623803
903.6611145693278, 376227.866611565
908.3234192907648, 373881.80691102124
912.9850401892742, 370949.23228534195
917.648028733639, 369189.6875099342
922.313068746787, 369189.6875099342
926.9801602287184, 370949.23228534195
928.5505595823089, 384145.8181008997
930.7056275391303, 454234.3516546397
930.9005170735406, 399101.94869186496
930.9128258862403, 409659.2173443113
930.9251346989398, 420216.4859967574
930.9374435116395, 430773.75464920374
930.949752324339, 441331.02330164984
932.0390822482535, 708781.8291636201
932.0513910609532, 719339.0978160664
932.0636998736527, 729896.3664685125
932.0760086863523, 740453.6351209587
932.088317499052, 751010.9037734049
932.1006263117515, 761568.1724258511
932.1129351244512, 772125.4410782973
932.5345119594125, 466844.42254506145
932.5457950377205, 476521.9188098039
932.55810385042, 487079.18746225
932.5704126631197, 497636.4561146961
932.5827214758193, 508193.72476714244
932.5950302885188, 518750.99341958854
932.6073391012185, 529308.2620720349
932.6196479139181, 539865.530724481
932.6319567266177, 550422.7993769271
932.6442655393173, 560980.0680293734
932.6565743520168, 571537.3366818195
932.6688831647165, 582094.6053342657
932.6811919774161, 592651.873986712
932.6935007901156, 603209.1426391582
932.7058096028153, 613766.4112916044
932.7181184155148, 624323.6799440505
932.7304272282145, 634880.9485964967
932.7427360409141, 645438.2172489429
932.7550448536136, 655995.4859013892
932.7673536663133, 666552.7545538354
932.7796624790128, 677110.0232062815
932.7919712917125, 687667.2918587277
932.8042801044121, 698224.5605111739
932.9027506060089, 782682.7097307434
932.9150594187084, 793239.9783831896
932.9273682314081, 803797.2470356359
932.9396770441076, 814354.5156880821
932.9519858568073, 824911.7843405283
932.9642946695069, 835469.0529929744
932.9766034822064, 846026.3216454206
932.9889122949061, 856583.5902978668
933.7787277764636, 867140.8589503131
933.7910365891632, 877698.1276027593
933.8033454018629, 888255.3962552054
933.8156542145624, 898812.6649076516
933.8279630272621, 909369.9335600978
933.8402718399616, 919927.202212544
933.8525806526612, 930484.4708649903
933.8648894653609, 941041.7395174364
933.8771982780604, 951599.0081698826
933.88950709076, 962156.2768223288
934.697785791367, 766260.2918269383
935.1511603924689, 710541.3739390278
935.1634692051686, 721098.642591474
935.1757780178681, 731655.9112439202
935.1880868305677, 742213.1798963664
935.2003956432673, 752770.4485488127
935.4595645328867, 975059.6051753185
935.4718733455862, 985616.8738277648
935.4841821582859, 996174.142480211
935.4964909709854, 1006731.4111326572
935.508799783685, 1017288.6797851033
935.5211085963847, 1027845.9484375495
935.5334174090842, 1038403.2170899957
935.5457262217839, 1048960.4857424418
935.5580350344834, 1059517.7543948882
935.570343847183, 1070075.0230473343
935.5826526598827, 1080632.2916997806
935.5949614725822, 1091189.5603522267
935.6072702852819, 1101746.8290046728
935.6195790979814, 1112304.0976571192
935.631887910681, 1122861.3663095653
935.6441967233807, 1133418.6349620116
935.6565055360802, 1143975.9036144577
935.6688143487798, 1154533.1722669038
935.6811231614794, 1165090.4409193501
935.693431974179, 1175647.7095717962
935.7057407868787, 1186204.9782242426
935.7180495995782, 1196762.2468766887
935.7303584122778, 1207319.515529135
935.7426672249775, 1217876.784181581
935.754976037677, 1228434.0528340274
935.7672848503767, 1238991.3214864735
935.7795936630762, 1249548.5901389197
935.7919024757758, 1260105.858791366
936.5020525862499, 868900.4037257207
936.9051662021618, 881217.2171535747
936.9174750148613, 891774.4858060208
936.929783827561, 902331.754458467
936.9420926402605, 912889.0231109132
936.9544014529602, 923446.2917633594
936.9667102656598, 934003.5604158057
936.9790190783593, 944560.8290682518
936.991327891059, 955118.097720698
937.0036367037585, 965675.3663731442
937.4744487895183, 702623.4224496932
937.5595847440238, 775644.5306291127
937.5718935567235, 786201.7992815588
937.5842023694231, 796759.067934005
937.5965111821226, 807316.3365864513
937.6088199948223, 817873.6052388975
937.6211288075218, 828430.8738913437
937.6334376202215, 838988.1425437898
937.6457464329211, 849545.411196236
937.6580552456206, 860102.6798486823
938.1524592223878, 617285.5008424198
938.1647680350875, 627842.7694948659
938.1770768477871, 638400.0381473121
938.1893856604867, 648957.3067997583
938.2016944731863, 659514.5754522046
938.2140032858858, 670071.8441046508
938.2263120985855, 680629.1127570969
938.2386209112851, 691186.3814095431
939.3007688738213, 601889.4840576024
939.3559875752376, 760395.1425755792
939.8223548119668, 715820.008265251
939.8346636246664, 726377.2769176972
939.846972437366, 736934.5455701433
939.8592812500656, 747491.8142225895
940.4449755876882, 582974.3777219696
940.4542071972129, 590892.3292113043
941.2553057570785, 611127.0941284928
941.2638535436754, 618458.5306926914
941.276162356375, 629015.7993451377
941.2884711690747, 639573.0679975839
941.3007799817742, 650130.3366500301
941.3130887944739, 660687.6053024763
941.3253976071735, 671244.8739549224
941.337706419873, 681802.1426073686
941.3500152325726, 692359.4112598149
941.8820294703663, 704089.709762533
943.0034990718855, 776817.5604793845
944.2321921084765, 763679.6261563404
944.4908139397537, 718752.5828909304
944.5024389295255, 728723.3366182407
944.5147477422252, 739280.6052706869
944.5270565549247, 749837.873923133
946.551172421081, 707608.7993133484
946.674260548077, 590892.3292113043
946.6845178919933, 599690.0530883428
946.696826704693, 610247.321740789
946.7091355173925, 620804.5903932352
946.7214443300921, 631361.8590456813
946.7337531427918, 641919.1276981275
946.7460619554913, 652476.3963505737
946.758370768191, 663033.66500302
946.7706795808906, 673590.9336554662
946.7829883935901, 684148.2023079123
946.7952972062897, 694705.4709603585
947.4415098730187, 582094.6053342657
948.5898195244522, 566698.5885494484
950.5556394860173, 585613.6948850811
950.9310582733551, 574176.6538449312
951.0917566613775, 600863.0829386145
952.262461513695, 715820.008265251
952.2747703263947, 726377.2769176972
952.2870791390942, 736934.5455701433
952.2993879517937, 747491.8142225895
952.3116967644935, 758049.0828750357
952.324005577193, 768606.3515274819
952.3363143898926, 779163.6201799281
952.3486232025922, 789720.8888323742
952.3609320152918, 800278.1574848205
952.763019896812, 700570.6202117176
952.9209829931236, 613766.4112916044
952.9332918058233, 624323.6799440505
952.9456006185228, 634880.9485964967
952.9579094312223, 645438.2172489429
952.970218243922, 655995.4859013892
952.9825270566216, 666552.7545538354
952.9948358693212, 677110.0232062815
953.0071446820208, 687667.2918587277
955.2329883118649, 929604.6984772864
955.3724881891271, 715820.008265251
955.3847970018267, 726377.2769176972
955.3971058145262, 736934.5455701433
955.4094146272258, 747491.8142225895
955.4217234399255, 758049.0828750357
955.434032252625, 768606.3515274819
955.4477087111802, 780336.6500301999
955.4600175238797, 790893.9186826461
955.4723263365793, 801451.1873350923
955.484635149279, 812008.4559875386
955.4969439619786, 822565.7246399847
955.5092527746781, 833122.9932924309
955.5215615873777, 843680.2619448771
955.5338704000774, 854237.5305973233
955.5461792127769, 864794.7992497695
955.5584880254765, 875352.0679022156
955.5707968381762, 885909.3365546619
955.5831056508757, 896466.6052071081
955.5954144635754, 907023.8738595543
955.607723276275, 917581.1425120005
957.4225893265381, 695878.5008106303
957.696802320568, 708781.8291636201
959.6871373340932, 682036.748577423
959.9725650241384, 660101.0903773406
959.9814547221993, 667725.784404107
960.043682608625, 721098.642591474
960.0559914213245, 731655.9112439202
960.0683002340242, 742213.1798963664
960.0806090467238, 752770.4485488127
960.0929178594233, 763327.7172012588
960.1052266721229, 773884.985853705
961.6746002913219, 786201.7992815588
961.6869091040214, 796759.067934005
962.1013057982412, 707608.7993133484
962.34543058345, 694705.4709603585
964.0522526111278, 824911.7843405283
964.0645614238274, 835469.0529929744
964.7066711529898, 719339.0978160664
964.7189799656894, 729896.3664685125
964.731288778389, 740453.6351209587
964.7435975910885, 751010.9037734049
964.7559064037882, 761568.1724258511
964.7682152164878, 772125.4410782973
964.7805240291873, 782682.7097307434
964.7928328418869, 793239.9783831896
964.8051416545866, 803797.2470356359
964.8174504672861, 814354.5156880821
966.990981643157, 677989.7955939854
967.002264721465, 687667.2918587277
967.0145735341646, 698224.5605111739
967.0268823468642, 708781.8291636201
970.8774892530555, 677110.0232062815
972.4441275805434, 687080.7769335918
973.2346268850288, 698224.5605111739
974.036751179286, 719339.0978160664
974.8009233010528, 707902.0567759163
976.8374163622013, 720746.7336363924
978.6843537077763, 704382.9672251008
980.2183394904638, 686347.633277172
982.0645588219645, 669368.0261944877
986.4084755882386, 660687.6053024763
991.0673611950369, 655408.9709762532
995.3453574310754, 656875.258289093
998.8349058314117, 648957.3067997583
1000.3769265335004, 637813.5232221761
1003.4760120420883, 628429.2844200019
1008.1376329405977, 625496.7097943223
1012.7910479639738, 615525.956067012
1017.4437791644224, 604968.6874145658
1022.0999294795097, 597343.9933877991
1026.7560797945969, 589719.2993610326
1031.412913932612, 582681.1202594017
1036.0717995394102, 577402.4859331786
1040.7300013232807, 571537.3366818195
1045.3868354612957, 564499.1575801887
1050.0450372451662, 558634.0083288297
1054.70529049782, 554528.4038528786
1059.3648599275461, 549836.2844517913
1064.0237455343445, 544557.650125568
1068.6853664328537, 541625.0754998887
1072.963704580356, 543384.6202752963
1074.8972139085847, 534586.8963982579
1078.0079244069445, 535173.4113233939
1082.6688614825262, 531654.3217725784
1087.3359529644574, 533413.8665479862
1092.005095915172, 536932.9560988015
1093.5724180655877, 547490.2247512478
1095.9216917338917, 561859.8404170773
1097.4931168218739, 575936.1986203389
1097.5043999001819, 585613.6948850811
1098.2942153817394, 596170.9635375274
1101.3950104476467, 588253.0120481927
1104.4889672842764, 574469.911307499
1109.1464852452193, 568018.2471310042
1110.6871383014525, 555701.4337031504
1113.7855399871128, 545730.67997584
1118.4430579480554, 539279.015799345
1123.103995023637, 535759.9262485297
1127.7642482762908, 531654.3217725784
1132.4231338830891, 526375.6874463554
1137.083387135743, 522270.08297040407
1141.7436403883967, 518164.47849445255
1146.4038936410504, 514058.8740185015
1151.062095424921, 508193.72476714244
1155.7230325005025, 504674.6352163269
1160.3832857531563, 500569.03074037563
1165.044222828738, 497049.94118956034
1169.7051599043195, 493530.8516387448
1174.3647293340455, 488838.73223765776
1179.0270340554825, 486492.672537114
1183.687971131064, 482973.5829862987
1188.34754056079, 478281.46358521143
1193.0098452822272, 475935.4038846679
1197.672833826592, 474175.85910926014
1202.3344547251013, 471243.2844835806
1206.9981270923938, 470070.2546333091
1211.6604318138309, 467724.1949327653
1216.325471826979, 467724.1949327653
1220.990511840127, 467724.1949327653
1225.6548680303474, 467137.68000762933
1230.3164889288566, 464205.1053819498
1234.980845119077, 463618.59045681404
1239.6424660175865, 460686.0158311345
1244.3075060307344, 460686.0158311345
1248.971178398027, 459512.98598086275
1253.633483119464, 457166.9262803192
1258.2985231326122, 457166.9262803192
1262.9635631457602, 457166.9262803192
1267.6286031589084, 457166.9262803192
1272.2936431720564, 457166.9262803192
1276.96005083106, 458339.95613059076
1281.6257746671358, 458926.47105572675
1286.292866149067, 460686.0158311345
1290.961325276854, 463618.59045681404
1295.6291005817131, 465964.65015735757
1300.2961920636444, 467724.1949327653
